"","logFC","logCPM","LR","PValue","FDR"
"BnaC02g05110D",-6.54666503777425,3.94879849991575,178.0110974811,1.31732062463699e-40,7.08818863340386e-38
"BnaA09g00910D",9.12008508718968,3.75689169148199,176.966143518233,2.22774147595056e-40,1.18738620668165e-37
"BnaC02g02880D",-7.81974656671352,3.85450038247428,176.879461138033,2.32698107041024e-40,1.22868950014989e-37
"BnaC02g05870D",-10.1407961452017,3.05680260536327,176.828302019179,2.38761355461327e-40,1.24903139452352e-37
"BnaA10g27180D",-10.167537633572,3.04982550552838,176.373318325155,3.00134397522911e-40,1.55568744873848e-37
"BnaA06g09750D",7.8670204960529,3.33162883485919,175.336723780296,5.05446572655554e-40,2.59606549653577e-37
"BnaC06g18110D",10.3399848785005,3.15310010366269,175.100279759832,5.69256755715576e-40,2.89746560219988e-37
"BnaC08g43810D",-8.25388672072022,3.10482836426234,174.0015871606,9.8909463133839e-40,4.98945254297825e-37
"BnaA03g43580D",-10.7031107292027,3.63066738167683,173.305582674519,1.40356936354528e-39,7.01759839837002e-37
"BnaC04g13920D",7.54425137043397,3.529395826039,173.175042866802,1.49879427998027e-39,7.42797186230926e-37
"BnaCnng02820D",10.5856908850149,3.3889331385894,172.403086420896,2.20968035999897e-39,1.08558713894975e-36
"BnaCnng25300D",8.1211671821342,4.38780774882853,172.023054328726,2.675014600597e-39,1.30287047331491e-36
"BnaC09g03500D",8.45759743162192,3.23754458177584,170.922903096636,4.65155716950483e-39,2.24618527318533e-36
"BnaA09g01200D",6.29871493058462,4.5129726181343,170.600573756432,5.47011567816831e-39,2.61907284394198e-36
"BnaC02g03070D",-7.82900640359419,3.98825490844133,170.539469354425,5.64081772666741e-39,2.66341253807956e-36
"BnaCnng03080D",9.98859612465897,2.84541250203324,170.533771045345,5.65700563859866e-39,2.66341253807956e-36
"BnaC02g05900D",-8.74368907147984,3.56455026505722,170.15771420337,6.83471207584468e-39,3.19130217240556e-36
"BnaA09g52160D",10.0888144656302,2.93182494762665,169.942359987217,7.61650363223475e-39,3.52719034601638e-36
"BnaC02g01650D",-6.94086026086055,5.3297454381931,169.626066589528,8.92971890825943e-39,4.1017175518605e-36
"BnaC05g46160D",-9.29301532561482,3.60990603537402,169.422091403566,9.89438302081652e-39,4.50816816056526e-36
"BnaC06g20990D",-8.54560311224007,3.22348362155062,169.218014119408,1.09638290620878e-38,4.95547531479871e-36
"BnaC03g07200D",8.36855075430894,5.20961438421939,169.171987879977,1.12205751544254e-38,5.03127027837083e-36
"BnaC09g39300D",6.04507141480633,4.97301011396907,168.934649213419,1.26431098189384e-38,5.62449148464869e-36
"BnaC02g41620D",-8.98352212158957,3.78803345221842,168.789787067478,1.35986083628227e-38,6.00229824439654e-36
"BnaC08g07080D",10.1491969180406,2.73082817470919,168.680870452402,1.43642832549386e-38,6.29111066153118e-36
"BnaA09g00830D",8.19129166731255,3.73114698961112,168.547431193683,1.53613645146807e-38,6.67604901808024e-36
"BnaA09g01570D",8.15133077904923,5.8599716202291,168.22640424915,1.80529891330921e-38,7.78593725222473e-36
"BnaA09g01010D",10.64032322741,3.43049044497065,168.202894551979,1.82677131973627e-38,7.81885803200452e-36
"BnaC08g44740D",-8.89948546434952,3.75660794638458,167.854258633926,2.17688182238016e-38,9.24732851134093e-36
"BnaC02g05310D",-10.179907358955,2.9241653734506,167.571786679191,2.50919465473905e-38,1.05794387763766e-35
"BnaC02g06980D",-8.21390046010557,2.83588712140185,167.321229570065,2.84618611184409e-38,1.19073806042799e-35
"BnaC02g17030D",8.34706362759729,3.09766948019316,167.307226116899,2.86630281104122e-38,1.19073806042799e-35
"BnaC08g43770D",-9.3098237515259,4.87429905632888,167.153511903233,3.09669166325385e-38,1.27705755905486e-35
"BnaA04g06860D",-8.16314241122956,3.61517245078258,166.915379219139,3.4907102068343e-38,1.42911699467916e-35
"BnaA06g10170D",-7.52134247980266,4.18481716352002,166.275507224453,4.81597856509692e-38,1.95750472640896e-35
"BnaA09g00880D",7.79506906747948,4.21357492568925,166.052729002131,5.38701209237384e-38,2.17396720853527e-35
"BnaC03g02860D",7.11723244642355,3.19425664131398,165.910967671646,5.78514598379943e-38,2.31807927512553e-35
"BnaA10g27200D",-6.0087835887966,4.59801588725066,165.788630198821,6.15230514863418e-38,2.44783757948967e-35
"BnaA05g16860D",-9.0827175237882,3.85763892526926,165.747081059234,6.28223153429777e-38,2.48205256800528e-35
"BnaC04g13900D",8.3405675054567,2.99271199055896,165.587180236163,6.80836911614443e-38,2.67124471058284e-35
"BnaC09g50160D",8.28453440290084,4.65861186558034,165.485925942073,7.16409685159165e-38,2.79142857876707e-35
"BnaA07g06900D",-10.2782594300209,3.33082363943748,164.667999420559,1.08102367668345e-37,4.18326545789462e-35
"BnaC09g02920D",10.4610948472408,3.4030738650216,164.5630279613,1.13963638140922e-37,4.38008001883387e-35
"BnaC09g50590D",6.74192579346643,3.5280820660043,164.085341950136,1.44916650341755e-37,5.53209521014085e-35
"BnaC02g02700D",-10.0299110092031,3.01239107314394,164.002704467287,1.51067444294068e-37,5.72819360250084e-35
"BnaC03g03000D",5.07870459863359,5.28391708834199,163.787249417016,1.6835981122787e-37,6.34132840983479e-35
"BnaC08g45770D",-7.88496085440515,3.74322155409874,163.30859858488,2.14192427224604e-37,8.00999136000025e-35
"BnaC08g44450D",-10.0503370493841,2.93829243560955,163.29652115634,2.15497661283592e-37,8.00999136000025e-35
"BnaCnng11360D",7.60396987496968,4.40724823420944,163.236341433305,2.22120943962941e-37,8.20150607260831e-35
"BnaC01g38370D",7.4540539959771,3.59909820188661,163.22356232168,2.23553388647683e-37,8.20150607260831e-35
"BnaC02g06320D",-8.37808168126371,3.76124667838873,163.155298037225,2.3136326973139e-37,8.43326581502197e-35
"BnaCnng25180D",-8.34840088711896,3.2248926519422,163.064184029158,2.42214102017494e-37,8.77218739473359e-35
"BnaC03g28370D",7.67137785070994,3.13685923914197,162.982685980236,2.52350264298525e-37,9.08107339639368e-35
"BnaC09g02910D",5.78863355027933,5.46383225402336,162.556518452637,3.12684696952178e-37,1.11431711820825e-34
"BnaC09g00010D",-10.9676039122418,3.7593998174191,162.550722499835,3.13597688051103e-37,1.11431711820825e-34
"BnaC09g50640D",10.5647022616452,3.27750249946376,162.42564546882,3.33962834971266e-37,1.17926451563791e-34
"BnaC01g18730D",7.66744546701127,5.00477545557146,162.398725801112,3.38516024900735e-37,1.18791791148085e-34
"BnaCnng05930D",5.54236552142495,6.0974975678949,162.216237087235,3.7106276859453e-37,1.29409285802801e-34
"BnaA09g01470D",7.7767952891013,4.86614285561427,161.723707473217,4.75391302306448e-37,1.64777041703741e-34
"BnaCnng18930D",-9.8269206834319,2.65522384009731,161.700595066985,4.80950842454847e-37,1.65687565225695e-34
"BnaC03g05220D",8.10435700323418,2.65067895937306,161.542526703133,5.20756407123053e-37,1.78313305997808e-34
"BnaA08g09570D",6.30035754744975,3.26509186261159,161.401513754193,5.5903957031136e-37,1.90268780984646e-34
"BnaC02g02430D",-10.2055228342371,5.07722831722292,161.344891480343,5.75192475208334e-37,1.94594158468985e-34
"BnaC05g32640D",-9.87214367650286,2.50588601725578,161.1852325073,6.23297089349924e-37,2.0961332710769e-34
"BnaC03g01780D",9.91712473536171,2.80173698003584,161.143897562741,6.3639372769027e-37,2.12751318503224e-34
"BnaC09g02820D",5.20569902350947,4.5366173324996,160.868350909414,7.31016591204389e-37,2.42946913940386e-34
"BnaC02g02070D",-5.78896194931951,4.28393413273227,160.58361742323,8.4359960321208e-37,2.78723335568866e-34
"BnaC08g45360D",-7.07868487293263,3.22103500850858,160.358421795746,9.44795950035265e-37,3.10343497587747e-34
"BnaA07g15090D",-7.05761807608612,3.22405649828279,160.262399580361,9.91556518622921e-37,3.2382057912808e-34
"BnaA09g01080D",7.12050365103825,6.17256145183871,160.20332761615,1.02146589964508e-36,3.31671151713491e-34
"BnaA09g00390D",6.51758397543205,4.09503430217393,160.175629605179,1.03579905669308e-36,3.33677606189707e-34
"BnaC02g05730D",-10.0896138897903,2.63395879081005,160.168621651114,1.03945730272556e-36,3.33677606189707e-34
"BnaCnng05240D",-7.96049201670327,3.49531032062823,159.982396187577,1.14154900231528e-36,3.64379861767282e-34
"BnaC03g03130D",8.07222382188376,3.61169144779856,159.465462337433,1.48060619461576e-36,4.67866544308419e-34
"BnaC03g00040D",8.05218552960776,4.42108203965135,159.463163008678,1.48231993046138e-36,4.67866544308419e-34
"BnaCnng03720D",6.14660630478201,4.45774927657623,159.362616105876,1.55923195087909e-36,4.89408259782036e-34
