"","logFC","logCPM","LR","PValue","FDR"
"BnaAnng29400D",10.0886138615914,3.37479787477088,178.860369948584,8.59512243138645e-41,5.45021769328586e-38
"BnaA09g00880D",8.02157849037491,4.22902443175393,178.514704495404,1.02265196253156e-40,6.40929280563822e-38
"BnaC02g06320D",-10.599517193395,3.81375651263554,178.289541584542,1.14522925815106e-40,7.09502434311311e-38
"BnaC08g44800D",-7.73727597449958,3.72545948987793,177.867977503259,1.41560583818671e-40,8.67042489459379e-38
"BnaCnng23020D",6.95855623499597,3.84833860687402,177.121612550229,2.06023390288782e-40,1.24769154080619e-37
"BnaA05g11340D",-10.1257871118889,3.54227863393383,176.634970218827,2.63136098550227e-40,1.57586361952874e-37
"BnaCnng19100D",-10.3312304186171,3.66547509198904,176.303677021325,3.10830051368257e-40,1.84103614710964e-37
"BnaC06g20990D",-8.3922176638795,3.51103324849458,175.865300135651,3.87480601099245e-40,2.27008879550524e-37
"BnaCnng03720D",6.30143778770339,4.03940215817139,175.795505049908,4.01320197252354e-40,2.32588788297899e-37
"BnaA09g01380D",7.65808766952097,3.5041508761447,175.193402463891,5.43216163154952e-40,3.11476680615838e-37
"BnaA09g00900D",8.45694716757056,5.2671332119243,175.065775678267,5.79219237829527e-40,3.28624607366039e-37
"BnaA09g01640D",9.50765087584954,4.48232351969976,174.093529227077,9.44407550285217e-40,5.30235651591905e-37
"BnaCnng19130D",-10.036733110283,5.13268883661259,172.878503770469,1.73981329595766e-39,9.66744297307441e-37
"BnaA10g27200D",-6.33601910722853,4.57493924341564,172.053922319359,2.63381178442e-39,1.44856960580055e-36
"BnaC03g07200D",8.16374833578675,4.86671600895729,171.497918171652,3.48348873721601e-39,1.89653090350713e-36
"BnaC02g01020D",-6.86153567857573,3.97118688457677,171.138498600378,4.17360916001206e-39,2.2495336011549e-36
"BnaC01g38270D",8.85214458523525,5.59654570571296,170.880520525989,4.7517639669186e-39,2.53579530745491e-36
"BnaC04g17110D",-9.75835068008611,4.93614966307481,170.626939950601,5.39806350206984e-39,2.85245318331433e-36
"BnaA02g08060D",7.1462951309307,3.79840556265717,170.591136692351,5.49613786916091e-39,2.87608092242625e-36
"BnaA09g00840D",9.22290401195884,4.29758818102527,170.297459158252,6.37087032208122e-39,3.30176480278707e-36
"BnaA10g27180D",-9.82850313890356,3.13275076848517,170.145593229076,6.87650165845775e-39,3.52987202751633e-36
"BnaCnng02820D",10.2354403468462,3.52659637558514,170.056833155345,7.19040862232617e-39,3.65618711636565e-36
"BnaC07g15150D",-8.16836109517441,4.64754561035222,169.969422573516,7.5135452451799e-39,3.78479042214908e-36
"BnaC03g01640D",7.74265438050149,3.68601826855689,169.843035561814,8.0066192617453e-39,3.99582195915565e-36
"BnaA09g52160D",9.72214868201767,3.01391018994529,169.518890006565,9.4242448370121e-39,4.66015938045977e-36
"BnaC02g02830D",-8.90688129777146,4.12071507315225,169.475169582064,9.63375725577362e-39,4.72045347571766e-36
"BnaCnng33970D",-7.22983172701323,5.54187199153655,169.231770901028,1.08882368345959e-38,5.28707276709807e-36
"BnaA09g00910D",10.5017746050751,3.63467252342631,168.8298477786,1.33273699977187e-38,6.41367781702713e-36
"BnaC02g17030D",8.19139586751086,3.19780200041232,168.659849785016,1.45169469862301e-38,6.92432677531694e-36
"BnaC08g04100D",-8.3542697334209,3.43098825236525,168.418697928299,1.63888270016905e-38,7.7486086540712e-36
"BnaCnng05940D",8.84444867908998,5.03991877426787,168.134748418178,1.89046615341781e-38,8.86036827852755e-36
"BnaA09g01630D",7.20687265509046,4.4146708885929,167.994198457364,2.02893643066923e-38,9.42738316177939e-36
"BnaAnng35880D",-6.94370375232403,3.84233634418964,167.496453287769,2.60608935278874e-38,1.20056076945265e-35
"BnaC02g48850D",-6.13794786031426,4.69777955664888,167.004166977094,3.33825605795425e-38,1.52481918023455e-35
"BnaC02g06060D",-7.8692882823648,4.3388188206057,166.763328977297,3.76813697058636e-38,1.70671272754315e-35
"BnaC03g05220D",9.66151111891852,2.79321603759166,166.653008617727,3.98312987117977e-38,1.78905597438932e-35
"BnaA04g06860D",-8.56731659604149,3.82492346713337,166.610797374734,4.06859900404718e-38,1.81234229519949e-35
"BnaCnng03080D",9.65088468543183,2.79195543631762,166.483103866776,4.33848129067578e-38,1.91671969742733e-35
"BnaA09g01080D",6.79676190802812,6.32515874842786,166.022324562078,5.47002724013406e-38,2.39698372533322e-35
"BnaC09g24280D",8.31812093983849,4.10281972082529,165.82331735634,6.04589710419053e-38,2.62796619369972e-35
"BnaC03g00040D",8.63308227259922,4.2484800858089,165.480409871443,7.18400128298364e-38,3.09768388121228e-35
"BnaC02g04850D",-6.99199188928671,3.43035931173989,165.285366672977,7.92451291469333e-38,3.38986763165917e-35
"BnaC08g43810D",-8.03806795242792,3.25403054109688,164.774746831127,1.02451008389523e-37,4.34803693006842e-35
"BnaCnng19150D",-7.56821303494057,3.4926750784397,164.589673684286,1.12446390033411e-37,4.73495935657095e-35
"BnaA09g00790D",8.54409807681961,4.83317274229846,164.465006883757,1.19723434137823e-37,5.00230494309654e-35
"BnaA07g06900D",-10.0566527948996,3.32028106799775,164.422116076348,1.22334444571702e-37,5.07208017536167e-35
"BnaC09g39490D",-5.93233325526888,5.86464457714152,164.385679630729,1.2459722948663e-37,5.12646265045792e-35
"BnaC03g03560D",6.93016636995583,4.00559742576039,163.666640480316,1.78890135049964e-37,7.30454499171061e-35
"BnaA09g00830D",7.9087567840192,3.80438034813713,163.580299962927,1.86830691530363e-37,7.54648889467406e-35
"BnaA09g31270D",-9.72492270206703,2.62635587847247,163.571965187148,1.87615635148393e-37,7.54648889467406e-35
"BnaC02g03070D",-8.0277318008322,3.96396210588731,163.415744220401,2.02953714197436e-37,8.10296462335377e-35
"BnaCnng41700D",7.09111563311328,4.35754030525662,162.792018059915,2.77752469791044e-37,1.10077796832849e-34
"BnaC09g02950D",6.77655585677337,5.52178967478474,162.588002216411,3.07771544480649e-37,1.21084514423084e-34
"BnaC02g06390D",-10.6842033998002,5.40301832555313,162.4826920184,3.24515389401429e-37,1.26746775169186e-34
"BnaA09g01290D",8.00855778030056,3.08593617138717,162.325431746288,3.51230067915435e-37,1.36193880795497e-34
"BnaCnng03110D",7.64244352986162,3.41900119333908,161.491477717874,5.3430295376271e-37,2.05702820748973e-34
"BnaC03g71310D",9.73966247762622,3.0620703367714,161.227646790557,6.10138611556268e-37,2.33233056909725e-34
"BnaC02g05900D",-8.37225611101376,3.56115747530555,160.970174239954,6.94513726034384e-37,2.61809012556791e-34
"BnaA09g01010D",9.99265120433067,3.3745591325845,160.969903784422,6.94608226416466e-37,2.61809012556791e-34
"BnaC09g50590D",7.84707489861278,3.46755966891039,160.907021973869,7.16932642801593e-37,2.68346892460855e-34
